feature_id,rdf_seealso,bag_id,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,"vbo_
oppervlakte","vbo_
status","vbo_
gebruiksdoel","vbo_
bouwjaar",oppervlakte_sum,area_share,el_kwh,gas_m3,gas_kwh,co2_kg,tot_kwh,EUI_kwh_m2,EUI_el_m2,EUI_gas_m2,dak_opp_m2,dak_opp_geschikt_m2,pv_panels_pot,pv_kwh_pot,pv_co2_ton_saving,pv_kwh_used,pv_coverage_el,el_kwh_net_pv,tot_kwh_net_pv,EUI_base_kwh_m2,EUI_net_pv_kwh_m2,co2_elec_base_kg,co2_saved_pv_kg,co2_total_base_kg,co2_total_after_pv_kg,co2_reduction_kg,co2_reduction_pct,EUI_net_pv_50,EUI_net_pv_100,co2_gas_kg,EUI_el_kwh_m2,EUI_gas_kwh_m2
1180288,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000205212,0153100000205212,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,51.0,10.0,3.0,1100.0,0.2,1100.0,0.39795000794120344,1664.166297397143,12471.883713906373,157.8126013244927,145.0219036500741,967.458204089,385.0,967.458204089,582.458204089,385.0,0.3979500079412035,151.4172524872834,145.0219036500741,2198.3879744944907,32.141468574385385,125.67113275010732
1221930,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000247795,0153100000247795,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,52.0,6.0,2.0,680.0,0.1,680.0,0.24600545945456215,2084.166297397143,12891.883713906373,157.8126013244927,149.90562458030666,967.458204089,237.99999999999997,967.458204089,729.458204089,237.99999999999997,0.24600545945456212,153.85911295239967,149.90562458030666,2198.3879744944907,32.141468574385385,125.67113275010732
1234164,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000268149,0153100000268149,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,51.0,10.0,4.0,1170.0,0.2,1170.0,0.4232740993556437,1594.166297397143,12401.883713906373,157.8126013244927,144.207950161702,967.458204089,409.5,967.458204089,557.958204089,409.5,0.4232740993556437,151.01027574309737,144.207950161702,2198.3879744944907,32.141468574385385,125.67113275010732
1179765,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000205609,0153100000205609,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,51.0,5.0,2.0,570.0,0.1,570.0,0.2062104586604418,2194.166297397143,13001.883713906373,157.8126013244927,151.18469434774852,967.458204089,199.5,967.458204089,767.958204089,199.5,0.2062104586604418,154.49864783612063,151.18469434774852,2198.3879744944907,32.141468574385385,125.67113275010732
1223109,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000246463,0153100000246463,1948,Pand in gebruik,woonfunctie,101,101,1,101,Verblijfsobject in gebruik,woonfunctie,1948,101.0,0.0004051295010489244,3246.288326012924,1442.3618645182771,12692.784407760839,2581.827737487716,15939.072733773763,157.8126013244927,32.141468574385385,125.67113275010732,120.0,4.0,2.0,5850.0,1.1,5850.0,1.8020580467616512,0.0,12692.784407760839,157.8126013244927,125.67113275010732,1136.2009141045232,2047.4999999999998,1136.2009141045232,-911.2990858954765,2047.4999999999998,1.8020580467616512,128.85220528488873,125.67113275010732,2581.827737487716,32.141468574385385,125.67113275010732
1178263,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000203455,0153100000203455,1948,Pand in gebruik,woonfunctie,85,85,1,85,Verblijfsobject in gebruik,woonfunctie,1948,85.0,0.00034095057018968883,2732.024828822757,1213.8688958817181,10682.04628375912,2172.8253236282753,13414.071112581878,157.81260132449268,32.14146857438538,125.6711327501073,148.0,64.0,23.0,7380.0,1.4,7380.0,2.0,0.0,10682.04628375912,157.81260132449268,125.6711327501073,956.2086900879649,2583.0,956.2086900879649,-1626.791309912035,2583.0,2.701293166204525,125.6711327501073,125.6711327501073,2172.8253236282753,32.14146857438538,125.6711327501073
1175993,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000203160,0153100000203160,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,51.0,7.0,3.0,840.0,0.2,840.0,0.30388909697328265,1924.166297397143,12731.883713906373,157.8126013244927,148.0451594640276,967.458204089,294.0,967.458204089,673.458204089,294.0,0.30388909697328265,152.92888039426015,148.0451594640276,2198.3879744944907,32.141468574385385,125.67113275010732
1236455,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000269687,0153100000269687,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,50.0,12.0,5.0,1430.0,0.3,1430.0,0.5173350103235645,1334.166297397143,12141.883713906373,157.8126013244927,141.18469434774852,967.458204089,500.49999999999994,967.458204089,466.95820408900005,500.49999999999994,0.5173350103235644,149.49864783612063,141.18469434774852,2198.3879744944907,32.141468574385385,125.67113275010732
1242427,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000277146,0153100000277146,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,50.0,11.0,4.0,1320.0,0.2,1320.0,0.47754000952944414,1444.166297397143,12251.883713906373,157.8126013244927,142.46376411519037,967.458204089,461.99999999999994,967.458204089,505.45820408900005,461.99999999999994,0.4775400095294441,150.13818271984155,142.46376411519037,2198.3879744944907,32.141468574385385,125.67113275010732
1244486,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000277640,0153100000277640,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,52.0,0.0,0.0,1030.0,0.2,1030.0,0.37262591652676325,1734.166297397143,12541.883713906373,157.8126013244927,145.8358571384462,967.458204089,360.5,967.458204089,606.958204089,360.5,0.37262591652676325,151.82422923146945,145.8358571384462,2198.3879744944907,32.141468574385385,125.67113275010732
1247200,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000279219,0153100000279219,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,50.0,7.0,2.0,780.0,0.1,780.0,0.28218273290376245,1984.166297397143,12791.883713906373,157.8126013244927,148.74283388263223,967.458204089,273.0,967.458204089,694.458204089,273.0,0.28218273290376245,153.27771760356248,148.74283388263223,2198.3879744944907,32.141468574385385,125.67113275010732
1247724,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000277015,0153100000277015,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,52.0,9.0,3.0,1010.0,0.2,1010.0,0.3653904618369232,1754.166297397143,12561.883713906373,157.8126013244927,146.06841527798107,967.458204089,353.5,967.458204089,613.958204089,353.5,0.3653904618369232,151.9405083012369,146.06841527798107,2198.3879744944907,32.141468574385385,125.67113275010732
1248940,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000277077,0153100000277077,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,51.0,16.0,6.0,1900.0,0.4,1900.0,0.687368195534806,864.1662973971429,11671.883713906373,157.8126013244927,135.71957806867874,967.458204089,665.0,967.458204089,302.458204089,665.0,0.687368195534806,146.76608969658574,135.71957806867874,2198.3879744944907,32.141468574385385,125.67113275010732
1249038,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000277836,0153100000277836,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,53.0,10.0,4.0,1200.0,0.2,1200.0,0.4341272813904038,1564.166297397143,12371.883713906373,157.8126013244927,143.85911295239967,967.458204089,420.0,967.458204089,547.458204089,420.0,0.4341272813904038,150.8358571384462,143.85911295239967,2198.3879744944907,32.141468574385385,125.67113275010732
1249236,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000280386,0153100000280386,1948,Pand in gebruik,woonfunctie,86,86,1,86,Verblijfsobject in gebruik,woonfunctie,1948,86.0,0.0003449617533683911,2764.166297397143,1228.1497064215032,10807.71741650923,2198.3879744944907,13571.883713906373,157.8126013244927,32.141468574385385,125.67113275010732,53.0,0.0,0.0,620.0,0.1,620.0,0.22429909538504195,2144.166297397143,12951.883713906373,157.8126013244927,150.6032989989113,967.458204089,217.0,967.458204089,750.458204089,217.0,0.22429909538504195,154.207950161702,150.6032989989113,2198.3879744944907,32.141468574385385,125.67113275010732
1176782,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000203259,0153100000203259,1967,Pand in gebruik,woonfunctie,118,118,1,118,Verblijfsobject in gebruik,woonfunctie,1967,118.0,0.0004733196150868622,3792.693291777475,1685.1356436946207,14829.193664512664,3016.3928022133714,18621.88695629014,157.8126013244927,32.141468574385385,125.67113275010732,54.0,1.0,0.0,3090.0,0.6,3090.0,0.8147244615585162,702.6932917774752,15531.88695629014,157.8126013244927,131.6261606465266,1327.4426521221162,1081.5,1327.4426521221162,245.94265212211621,1081.5,0.8147244615585163,144.71938098550964,131.6261606465266,3016.3928022133714,32.141468574385385,125.67113275010732
1241317,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000272773,0153100000272773,1967,Pand in gebruik,woonfunctie,156,156,1,156,Verblijfsobject in gebruik,woonfunctie,1967,156.0,0.0006257445758775466,5014.06909760412,2227.806444206448,19604.69670901674,3987.773535129542,24618.76580662086,157.8126013244927,32.141468574385385,125.67113275010732,71.0,30.0,11.0,3440.0,0.6,3440.0,0.6860695241802193,1574.0690976041196,21178.76580662086,157.8126013244927,135.76131927321063,1754.9241841614419,1204.0,1754.9241841614419,550.9241841614419,1204.0,0.6860695241802193,146.78696029885168,135.76131927321063,3987.773535129542,32.141468574385385,125.67113275010732
1240756,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000267461,0153100000267461,1967,Pand in gebruik,woonfunctie,118,118,1,118,Verblijfsobject in gebruik,woonfunctie,1967,118.0,0.0004733196150868622,3792.693291777475,1685.1356436946207,14829.193664512664,3016.3928022133714,18621.88695629014,157.8126013244927,32.141468574385385,125.67113275010732,55.0,22.0,8.0,2510.0,0.5,2510.0,0.6617988344698627,1282.6932917774752,16111.88695629014,157.8126013244927,136.54141488381475,1327.4426521221162,878.5,1327.4426521221162,448.9426521221162,878.5,0.6617988344698628,147.1770081041537,136.54141488381475,3016.3928022133714,32.141468574385385,125.67113275010732
1178416,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000204006,0153100000204006,1966,Pand in gebruik,"overige gebruiksfunctie,woonfunctie",15,78,8,78,Verblijfsobject in gebruik,woonfunctie,1966,544.0,0.0021820836492140085,17484.958904465646,7768.760933642997,68365.09621605837,13906.082071220964,85850.05512052402,157.81260132449268,32.14146857438538,125.6711327501073,205.0,166.0,61.0,19220.0,3.6,19220.0,1.099230493192136,0.0,68365.09621605837,157.81260132449268,125.6711327501073,6119.735616562975,6727.0,6119.735616562975,-607.2643834370247,6727.0,1.099230493192136,140.1471601480221,125.6711327501073,13906.082071220964,32.14146857438538,125.6711327501073
1217395,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000245812,0153100000245812,1930,Pand in gebruik,woonfunctie,90,90,1,90,Verblijfsobject in gebruik,woonfunctie,1930,90.0,0.0003610064860832,2892.7321716946844,1285.272948580643,11310.40194750966,2300.638577959351,14203.134119204344,157.8126013244927,32.141468574385385,125.67113275010732,55.0,19.0,7.0,2180.0,0.4,2180.0,0.7536128029173417,712.7321716946844,12023.134119204344,157.8126013244927,133.59037910227048,1012.4562600931395,763.0,1012.4562600931395,249.45626009313946,763.0,0.7536128029173418,145.7014902133816,133.59037910227048,2300.638577959351,32.141468574385385,125.67113275010732
1244858,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000279609,0153100000279609,1966,Pand in gebruik,"overige gebruiksfunctie,woonfunctie",15,78,8,78,Verblijfsobject in gebruik,woonfunctie,1966,544.0,0.0021820836492140085,17484.958904465646,7768.760933642997,68365.09621605837,13906.082071220964,85850.05512052402,157.81260132449268,32.14146857438538,125.6711327501073,190.0,158.0,58.0,18270.0,3.4,18270.0,1.0448980806774362,0.0,68365.09621605837,157.81260132449268,125.6711327501073,6119.735616562975,6394.5,6119.735616562975,-274.76438343702466,6394.5,1.0448980806774362,141.02032191272798,125.6711327501073,13906.082071220964,32.14146857438538,125.6711327501073
1233843,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000259573,0153100000259573,1930,Pand in gebruik,woonfunctie,101,101,1,101,Verblijfsobject in gebruik,woonfunctie,1930,101.0,0.0004051295010489244,3246.288326012924,1442.3618645182771,12692.784407760839,2581.827737487716,15939.072733773763,157.8126013244927,32.141468574385385,125.67113275010732,64.0,30.0,11.0,3460.0,0.6,3460.0,1.0658326225291135,0.0,12692.784407760839,157.8126013244927,125.67113275010732,1136.2009141045232,1211.0,1136.2009141045232,-74.79908589547676,1211.0,1.0658326225291135,140.68388845320558,125.67113275010732,2581.827737487716,32.141468574385385,125.67113275010732
1246818,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000281190,0153100000281190,1930,Pand in gebruik,woonfunctie,93,93,1,93,Verblijfsobject in gebruik,woonfunctie,1930,93.0,0.00037304003561930665,2989.1565774178407,1328.1153801999978,11687.415345759982,2377.326530557996,14676.571923177824,157.81260132449273,32.141468574385385,125.67113275010733,65.0,22.0,8.0,2530.0,0.5,2530.0,0.8463925975351617,459.1565774178407,12146.571923177824,157.81260132449273,130.6083002492239,1046.2048020962443,885.5,1046.2048020962443,160.7048020962443,885.5,0.8463925975351617,144.21045078685833,130.6083002492239,2377.326530557996,32.141468574385385,125.67113275010733
1175482,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000202648,0153100000202648,1930,Pand in gebruik,woonfunctie,94,94,1,94,Verblijfsobject in gebruik,woonfunctie,1930,94.0,0.00037705121879800884,3021.298045992226,1342.3961907397825,11813.086478510088,2402.8891814242106,14834.384524502313,157.8126013244927,32.141468574385385,125.67113275010732,59.0,23.0,8.0,2640.0,0.5,2640.0,0.8737966131815361,381.298045992226,12194.384524502313,157.8126013244927,129.72749494151398,1057.454316097279,923.9999999999999,1057.454316097279,133.45431609727905,923.9999999999999,0.8737966131815361,143.77004813300334,129.72749494151398,2402.8891814242106,32.141468574385385,125.67113275010732
1222392,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000250798,0153100000250798,1930,Pand in gebruik,woonfunctie,98,98,1,98,Verblijfsobject in gebruik,woonfunctie,1930,98.0,0.00039309595151281775,3149.8639202897675,1399.5194328989223,12315.771009510518,2505.139784889071,15465.634929800286,157.8126013244927,32.141468574385385,125.67113275010732,60.0,25.0,9.0,2860.0,0.5,2860.0,0.9079757324046234,289.8639202897675,12605.634929800286,157.8126013244927,128.62892785510496,1102.4523721014186,1000.9999999999999,1102.4523721014186,101.45237210141875,1000.9999999999999,0.9079757324046233,143.22076458979885,128.62892785510496,2505.139784889071,32.141468574385385,125.67113275010732
1202770,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000228285,0153100000228285,1930,Pand in gebruik,woonfunctie,98,98,1,98,Verblijfsobject in gebruik,woonfunctie,1930,98.0,0.00039309595151281775,3149.8639202897675,1399.5194328989223,12315.771009510518,2505.139784889071,15465.634929800286,157.8126013244927,32.141468574385385,125.67113275010732,63.0,37.0,14.0,4260.0,0.8,4260.0,1.3524393776376558,0.0,12315.771009510518,157.8126013244927,125.67113275010732,1102.4523721014186,1491.0,1102.4523721014186,-388.54762789858137,1491.0,1.3524393776376558,136.0779074469417,125.67113275010732,2505.139784889071,32.141468574385385,125.67113275010732
1219788,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000252096,0153100000252096,1966,Pand in gebruik,"overige gebruiksfunctie,woonfunctie",15,77,8,61,Verblijfsobject in gebruik,woonfunctie,1966,538.0,0.0021580165501417954,17292.110093019335,7683.076070404288,67611.06941955774,13752.706166023676,84903.17951257707,157.8126013244927,32.14146857438538,125.67113275010732,196.0,140.0,52.0,16230.0,3.0,16230.0,0.9385783407978591,1062.1100930193352,68673.17951257707,157.8126013244927,127.64531507913954,6052.238532556767,5680.5,6052.238532556767,371.7385325567666,5680.5,0.9385783407978592,142.7289582018161,127.64531507913954,13752.706166023676,32.14146857438538,125.67113275010732
1191273,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000211555,0153100000211555,1930,Pand in gebruik,woonfunctie,119,119,1,119,Verblijfsobject in gebruik,woonfunctie,1930,119.0,0.00047733079826556437,3824.8347603518605,1699.4164542344056,14954.86479726277,3041.9554530795863,18779.69955761463,157.81260132449268,32.141468574385385,125.6711327501073,64.0,21.0,8.0,3770.0,0.7,3770.0,0.985663495605019,54.834760351860496,15009.69955761463,157.81260132449268,126.13192905558512,1338.692166123151,1319.5,1338.692166123151,19.192166123151083,1319.5,0.9856634956050191,141.9722651900389,126.13192905558512,3041.9554530795863,32.141468574385385,125.6711327501073
1204664,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000234625,0153100000234625,1966,Pand in gebruik,"overige gebruiksfunctie,woonfunctie",61,179,8,77,Verblijfsobject in gebruik,woonfunctie,1966,702.0,0.0028158505914489596,22563.31093921854,10025.128998929014,88221.13519057534,17944.980908082936,110784.44612979388,157.8126013244927,32.141468574385385,125.67113275010732,197.0,148.0,55.0,17200.0,3.2,17200.0,0.7622994713113548,5363.31093921854,93584.44612979388,157.8126013244927,133.31117682306822,7897.1588287264885,6020.0,7897.1588287264885,1877.1588287264885,6020.0,0.7622994713113548,145.56188907378046,133.31117682306822,17944.980908082936,32.141468574385385,125.67113275010732
1236693,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000269713,0153100000269713,1930,Pand in gebruik,woonfunctie,123,123,1,123,Verblijfsobject in gebruik,woonfunctie,1930,123.0,0.0004933755309803733,3953.400634649402,1756.5396963935452,15457.5493282632,3144.206056544446,19410.9499629126,157.81260132449268,32.141468574385385,125.67113275010732,77.0,24.0,9.0,2830.0,0.5,2830.0,0.7158394156151523,1123.400634649402,16580.9499629126,157.81260132449268,134.80447124319187,1383.6902221272906,990.4999999999999,1383.6902221272906,393.19022212729067,990.4999999999999,0.7158394156151523,146.30853628384227,134.80447124319187,3144.206056544446,32.141468574385385,125.67113275010732
1227852,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000251043,0153100000251043,1930,Pand in gebruik,woonfunctie,102,102,1,102,Verblijfsobject in gebruik,woonfunctie,1930,102.0,0.0004091406842276266,3278.429794587309,1456.642675058062,12818.455540510946,2607.390388353931,16096.885335098255,157.8126013244927,32.141468574385385,125.67113275010732,64.0,19.0,7.0,2150.0,0.4,2150.0,0.6558017510546214,1128.429794587309,13946.885335098255,157.8126013244927,136.73416995194367,1147.450428105558,752.5,1147.450428105558,394.9504281055581,752.5,0.6558017510546215,147.2733856382182,136.73416995194367,2607.390388353931,32.141468574385385,125.67113275010732
1247308,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000279223,0153100000279223,1930,Pand in gebruik,woonfunctie,108,108,1,108,Verblijfsobject in gebruik,woonfunctie,1930,108.0,0.00043320778329983994,3471.278606033621,1542.3275382967713,13572.482337011588,2760.7662935512208,17043.76094304521,157.81260132449268,32.14146857438538,125.6711327501073,69.0,0.0,0.0,1920.0,0.4,1920.0,0.5531103140677738,1551.2786060336211,15123.76094304521,157.81260132449268,140.0348235467149,1214.9475121117673,672.0,1214.9475121117673,542.9475121117673,672.0,0.5531103140677738,148.9237124356038,140.0348235467149,2760.7662935512208,32.14146857438538,125.6711327501073
1209902,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000239212,0153100000239212,1930,Pand in gebruik,woonfunctie,107,107,1,107,Verblijfsobject in gebruik,woonfunctie,1930,107.0,0.00042919660012113775,3439.1371374592363,1528.0467277569867,13446.811204261483,2735.2036426850063,16885.94834172072,157.8126013244927,32.141468574385385,125.67113275010732,60.0,17.0,6.0,2020.0,0.4,2020.0,0.5873566302425307,1419.1371374592363,14865.94834172072,157.8126013244927,138.9340966515955,1203.6979981107327,707.0,1203.6979981107327,496.69799811073267,707.0,0.5873566302425307,148.3733489880441,138.9340966515955,2735.2036426850063,32.141468574385385,125.67113275010732
1257545,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000289322,0153100000289322,1967,Pand in gebruik,woonfunctie,118,118,1,118,Verblijfsobject in gebruik,woonfunctie,1967,118.0,0.0004733196150868622,3792.693291777475,1685.1356436946207,14829.193664512664,3016.3928022133714,18621.88695629014,157.8126013244927,32.141468574385385,125.67113275010732,55.0,28.0,10.0,3270.0,0.6,3270.0,0.862184138930857,522.6932917774752,15351.88695629014,157.8126013244927,130.10073691771305,1327.4426521221162,1144.5,1327.4426521221162,182.94265212211621,1144.5,0.8621841389308571,143.95666912110286,130.10073691771305,3016.3928022133714,32.141468574385385,125.67113275010732
1260038,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000292473,0153100000292473,1930,Pand in gebruik,woonfunctie,99,99,1,99,Verblijfsobject in gebruik,woonfunctie,1930,99.0,0.00039710713469151993,3182.005388864153,1413.8002434387072,12441.442142260625,2530.702435755286,15623.447531124777,157.8126013244927,32.141468574385385,125.67113275010732,62.0,24.0,9.0,2770.0,0.5,2770.0,0.8705202102089393,412.0053888641528,12853.447531124777,157.8126013244927,129.83280334469472,1113.7018861024535,969.4999999999999,1113.7018861024535,144.2018861024536,969.4999999999999,0.8705202102089392,143.8227023345937,129.83280334469472,2530.702435755286,32.141468574385385,125.67113275010732
10936457,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000276777,0153100000276777,1930,Pand in gebruik,woonfunctie,105,105,1,105,Verblijfsobject in gebruik,woonfunctie,1930,105.0,0.00042117423376373327,3374.854200310465,1499.4851066774165,13195.468938761267,2684.0783409525757,16570.323139071734,157.8126013244927,32.14146857438538,125.6711327501073,99.0,9.0,4.0,5840.0,1.1,5840.0,1.7304451254406064,0.0,13195.468938761267,157.8126013244927,125.6711327501073,1181.1989701086627,2043.9999999999998,1181.1989701086627,-862.8010298913371,2043.9999999999998,1.7304451254406064,130.00307751496888,125.6711327501073,2684.0783409525757,32.14146857438538,125.6711327501073
1205712,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000227045,0153100000227045,1930,Pand in gebruik,woonfunctie,114,114,1,114,Verblijfsobject in gebruik,woonfunctie,1930,114.0,0.00045727488237205327,3664.1274174799337,1628.0124015354809,14326.509133512232,2914.142198748511,17990.636550992167,157.8126013244927,32.141468574385385,125.6711327501073,78.0,43.0,16.0,5020.0,0.9,5020.0,1.3700396924112948,0.0,14326.509133512232,157.8126013244927,125.6711327501073,1282.4445961179767,1757.0,1282.4445961179767,-474.55540388202326,1757.0,1.3700396924112948,135.79505746484358,125.6711327501073,2914.142198748511,32.141468574385385,125.6711327501073
1187906,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000214240,0153100000214240,1930,Pand in gebruik,woonfunctie,98,98,1,98,Verblijfsobject in gebruik,woonfunctie,1930,98.0,0.00039309595151281775,3149.8639202897675,1399.5194328989223,12315.771009510518,2505.139784889071,15465.634929800286,157.8126013244927,32.141468574385385,125.67113275010732,62.0,38.0,14.0,4350.0,0.8,4350.0,1.3810120405454938,0.0,12315.771009510518,157.8126013244927,125.67113275010732,1102.4523721014186,1522.5,1102.4523721014186,-420.04762789858137,1522.5,1.3810120405454938,135.6187237734723,125.67113275010732,2505.139784889071,32.141468574385385,125.67113275010732
1185390,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000208036,0153100000208036,1930,Pand in gebruik,woonfunctie,110,110,1,110,Verblijfsobject in gebruik,woonfunctie,1930,110.0,0.0004412301496572444,3535.561543182392,1570.8891593763415,13823.824602511806,2811.8915952836514,17359.3861456942,157.81260132449273,32.141468574385385,125.67113275010733,65.0,29.0,11.0,3350.0,0.6,3350.0,0.9475156800649646,185.56154318239214,14009.386145694198,157.81260132449273,127.35805586994725,1237.4465401138373,1172.5,1237.4465401138373,64.94654011383727,1172.5,0.9475156800649646,142.58532859721998,127.35805586994725,2811.8915952836514,32.141468574385385,125.67113275010733
1220176,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000244476,0153100000244476,1930,Pand in gebruik,woonfunctie,111,111,1,111,Verblijfsobject in gebruik,woonfunctie,1930,111.0,0.0004452413328359466,3567.7030117567774,1585.169969916126,13949.495735261911,2837.454246149866,17517.198747018687,157.81260132449268,32.141468574385385,125.6711327501073,65.0,37.0,14.0,4290.0,0.8,4290.0,1.2024543483196364,0.0,13949.495735261911,157.81260132449268,125.6711327501073,1248.696054114872,1501.5,1248.696054114872,-252.8039458851281,1501.5,1.2024543483196366,138.48827700016835,125.6711327501073,2837.454246149866,32.141468574385385,125.6711327501073
1225057,http://bag.basisregistraties.overheid.nl/bag/id/pand/0153100000246567,0153100000246567,1930,Pand in gebruik,woonfunctie,97,97,1,97,Verblijfsobject in gebruik,woonfunctie,1930,97.0,0.0003890847683341155,3117.7224517153822,1385.2386223591373,12190.099876760409,2479.5771340228557,15307.822328475791,157.8126013244927,32.141468574385385,125.6711327501073,52.0,26.0,9.0,2980.0,0.6,2980.0,0.9558259422227893,137.72245171538225,12327.822328475791,157.8126013244927,127.09095183995662,1091.2028581003838,1043.0,1091.2028581003838,48.202858100383764,1043.0,0.9558259422227894,142.45177658222465,127.09095183995662,2479.5771340228557,32.141468574385385,125.6711327501073
